PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
10598,10778,-1.7,10778,8.7,30.3,10.2,52.9,22.2,75.6,0.2,0.9,0.2,1,2.4,20.4,82.6,3.8,4.7,76.8,15.4,522,18.3,4824,43.6,37,74000,4116,2.53,15549,31446,30.3,217,9548,-0.9,678,509,32.2,0,0,0,0,34.2,0,40673,130682,12457,1308603,15,454.67,23.7
6617,6721,-1.5,6721,5.7,23,19.2,51.1,97.7,0.6,0.2,0.4,0,1,1.2,96.9,91.3,0.6,1.4,86.8,10.5,556,22.5,3158,79.9,5,65800,2728,2.43,20898,39075,11.4,145,1983,-5.6,481,500,0,0,0,0,0,22.2,0,147064,40643,6229,2538,0,222.42,30.2
6339,6428,-1.4,6428,3.4,12.3,26.9,47.7,95.1,3.2,0.4,0.4,0,0.9,1.8,93.5,91.9,1.7,2.8,87.3,14,774,26.5,6300,83.1,4.8,137000,2402,2.5,22923,40964,13.9,160,1233,-1.8,484,0,0,0,0,0,0,0,0,0,44996,7205,6790,17,449.94,14.3
14324,14937,-4.1,14928,5.5,22.6,19.1,50.3,97.9,0.4,0.3,0.4,0,1,1.4,96.7,89.6,0.9,1.8,91.1,17.7,1099,25.8,6747,77.2,9.1,108200,5996,2.41,26184,54583,9.6,357,3060,-3.5,1037,1378,0,0,0,0,0,19.2,0,130170,100916,6546,10399,29,696.85,21.4
60015,58849,2,58849,6.1,23.6,15,51,97.1,0.8,0.3,0.6,0,1.1,1.4,96,84.8,1.2,1.8,74.9,12.6,4121,21.4,25423,71.3,11.1,91300,22931,2.55,19923,36570,21.8,1144,21700,1.3,3878,5525,0,0,0.7,0,0,25,0,0,914739,15970,91032,1,433.95,135.6
54000,55729,-3.1,55729,5,21.4,18.3,49.9,96.6,1.2,0.6,0.4,0,1.2,3.3,93.7,87.7,0.8,2.7,86.8,12.7,4494,30.2,24256,81.7,7.9,95700,21211,2.55,20767,43039,15.7,854,8641,-2.6,3486,4377,0,0,0.8,0,0,0,581524,283100,432316,7624,24671,23,803.13,69.4
111149,106742,4.1,106740,4.9,19.7,24.5,51.7,93,3.4,0.7,1.1,0.2,1.7,9.9,83.9,87.1,7.7,10.6,87.5,27.7,11432,21.6,55478,74.3,10,185500,45246,2.34,25670,44815,14.1,2520,30280,0.9,8532,10528,1.7,0,0,0,3.7,25.4,2129645,709882,1479207,14699,170539,339,373.07,286.1
18144,17853,1.6,17853,5.7,23.5,16.1,50.3,94.8,2.8,0.5,0.4,0,1.4,2.6,92.7,90.3,1.9,3.1,84.9,17.6,1594,29.9,7837,77.8,4.7,100800,6855,2.59,23239,49004,9.9,274,2876,2.8,1155,1696,0,0,0,0,0,25.4,489875,48526,107622,6148,10188,9,631.81,28.3
12867,13242,-2.8,13242,6.9,28.4,16,47.8,96.2,0.8,1.1,0.3,0.1,1.4,12.4,85.2,91.2,5.7,12.1,87.9,19.7,953,22.8,8651,82.5,5.2,147600,4549,2.76,19475,44520,12.4,272,1377,-3.6,1081,1438,0,0,0,0,0,0,0,76724,68167,5412,10050,65,1863.53,7.1
499727,492279,1.5,492276,5.1,22.3,15.4,51,84.2,3.6,0.3,10.1,0,1.7,12.8,72.5,92.2,18.5,23.9,93.5,50,23769,30,191473,75.9,25.4,432400,179665,2.71,48814,98633,4.4,16761,274566,-1.4,40290,52546,2.1,0,7.2,0,5.2,24.3,7631668,17440010,8756311,18032,1129752,1591,460.18,1069.8
451008,425363,6,425363,6.3,25.2,13.8,50.5,87.3,2.2,1.1,4.6,0.8,4,8.7,80,83.8,10,14,91.3,26,36674,24.9,172762,65,23,232500,158855,2.7,27681,58225,12.4,9723,114145,2.7,26337,32941,1.1,0.7,4.3,0,2.5,26.4,0,4238139,4169989,10008,493316,2240,629,676.2
41290,41120,0.4,41120,6.4,23.4,19.8,49.5,82.4,0.8,12.6,1,0.2,3,19,66.4,87.3,10.9,17.1,81.7,16.5,3891,18,22431,68.2,9,160800,15980,2.48,20735,40368,20.7,1120,8128,-2.6,2294,3419,0,0,0,0,0,0,0,224445,417198,10538,48962,165,5267.98,7.8
11558,11406,1.3,11406,4.2,21,18.7,49,94.8,0.4,1.7,0.5,0,2.5,2.3,92.9,84.6,1.5,1.8,94.3,33.5,1397,21.1,5041,85.9,1.7,230100,4527,2.46,30397,60863,7.8,269,1686,0.4,979,757,0,0,0,0,0,0,0,0,39880,3584,7268,1,1656.26,6.9
15693,16212,-3.2,16212,5.3,22.2,18.6,50.6,98.1,0.4,0.3,0.2,0,0.9,1.1,97.2,91.1,0.3,2.2,89.1,13,1544,24.4,7480,78.2,7.6,75100,6466,2.45,22875,42524,15.8,262,3360,-7.9,771,1119,0,0,3.6,0,0,22.7,0,0,184550,11296,16305,1,256.88,63.1
18410,18546,-0.7,18546,6,20.6,21.4,49.9,81.4,1,12.8,1.6,0.1,3.1,20.9,64.3,88.2,10.4,14.9,88.1,21.4,1720,14.8,9513,64.1,11,236100,7873,2.3,27441,44796,12.8,525,5085,-2.4,1298,1709,0,0,0,0,0,0,0,0,241967,13876,91666,7,10180.88,1.8
53119,53597,-0.9,53597,5.7,20.4,26.6,50.4,80.2,0.9,16.5,0.8,0.1,1.6,18.8,63.2,88.3,3.4,14.4,84.3,16.1,6166,20.8,33099,75.8,5.2,134000,20601,2.54,20792,39954,21.6,1013,10780,-5.5,3387,5250,0,4.3,0,0,0,28.7,0,0,550763,10545,106693,101,4757.93,11.3
32776,33224,-1.3,33224,6.9,26.3,15.8,50.5,97.8,0.6,0.4,0.3,0,0.9,14.9,83.4,84.7,6.5,12.5,84.7,13,2051,22.1,13248,72.1,12.7,97300,11745,2.76,21554,48953,13.9,577,9225,1.5,1634,2280,0,0,0,0,1.4,26.2,2283489,0,223595,6579,25067,24,405.07,82
76179,74580,2.1,74578,5.8,23.2,14.5,51.4,91.1,5.5,0.3,1.1,0,2,2.9,88.7,87.7,2.8,4.2,88,22.6,6110,22.7,32300,71.8,17.3,150400,29087,2.54,27185,53961,13.3,1777,26086,-3.4,5001,0,0,0,0,0,0,0,1558350,1420463,787397,10813,0,142,147.94,504.1
24483,22542,8.6,22565,9,23.5,15.4,50.7,73.3,5.4,0.8,17,0.1,3.4,16.6,58.8,81.7,25.2,31.8,92,51.9,1752,31.7,8810,68.4,23.7,456700,8492,2.65,44345,97242,7.2,2207,29657,8.1,2866,5919,4.1,0,22.1,0,8.9,28.7,0,192265,1884013,80800,140285,54,6.24,3616.8
8741,9375,-6.8,9375,7.4,27.4,14.2,52.9,23.5,75,0.1,0.4,0.1,1,2.5,22,88.9,0.8,0.8,64.1,10.9,499,19,3832,54.3,11.7,63000,3107,2.95,12874,23600,44.9,154,1751,-3.4,542,718,0,0,0,0,0,27.6,0,15127,81350,8198,4395,0,418.49,22.4
928,929,-0.1,929,4.2,24.7,18.6,50.8,96.6,0.5,0.3,0.2,0,2.4,10.9,86.4,87.1,1.4,3.3,92.6,33.2,35,15.6,439,90.1,0,104600,374,2.75,36172,67321,3,14,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,924.06,1
14097,13833,1.9,13833,6.9,24.7,14.1,49,95.6,1,1.3,0.6,0.1,1.4,7.7,88.7,82.1,1.7,3.5,92.1,18.8,1335,28.4,6509,76.2,14,180900,5746,2.41,30941,63918,8.6,475,4712,2.8,1054,1424,0,0,0,0,2.6,26.6,0,0,134349,10436,20947,43,4254.88,3.3
12856,13311,-3.4,13311,4,18.9,21.8,50.2,94.6,0.7,2.5,0.4,0,1.7,1.3,93.7,87.7,5.1,3.8,89.3,17.2,1225,16.8,7868,76.4,12.1,101200,6134,2.11,26045,41108,14.1,390,4055,0.1,844,1148,0,0,0,0,0,0,0,16799,164966,12325,21260,9,3104.07,4.3
9359,9519,-1.7,9519,5.6,20.5,19.9,50.9,97.3,0.6,0.4,0.5,0.1,1.2,1.5,96.1,91.5,0.8,1.9,82.3,11.3,563,29.2,4817,81.2,3.5,74400,3569,2.62,19795,40313,16.9,158,1809,-1,563,708,0,0,0,0,0,0,0,0,29706,3103,0,0,313.13,30.4
586301,576565,1.7,576567,6.8,23.5,21.9,51.9,92.9,3.5,0.3,2,0,1.3,8.9,85,91,7.7,12.1,89.8,25.4,48709,30.7,278639,81.3,13.2,268100,221774,2.58,30477,61136,10.4,12332,131388,4.5,36987,45546,2.2,0.3,2.5,0,3.3,25.6,0,0,7307436,12922,703022,2937,628.78,917
806631,802374,0.5,802374,6.6,23.3,14.2,51.9,69,26.1,0.2,2.4,0.1,2.2,2.9,66.7,83.5,4.9,6.9,88.6,33.7,52374,22.7,376928,59.5,37,144400,327914,2.39,29681,48593,18,20884,456696,-2.1,54764,70352,10.8,0.6,2.3,0,0.8,28.4,25048906,13030260,10629458,12419,1788350,1590,405.91,1976.7
20500,20836,-1.6,20836,6.1,23.9,17.6,50,96.5,0.8,0.8,0.6,0,1.2,5.1,92.2,85.3,2.9,7.5,84.1,12.7,1634,22.7,9653,76.5,7.3,95600,8221,2.49,21226,40168,15.5,473,5391,-1.8,1392,2171,0,0,0,0,0,26,524323,62128,200781,9931,0,15,368.39,56.6
119356,116672,2.3,116672,6.2,23.2,17.3,50.5,93.4,0.7,1.5,1.1,0.2,3.1,8.4,86.2,84.2,4.4,7.2,89.1,16.9,11747,22.4,49300,66.8,17.2,173600,44722,2.6,21500,46939,17.8,2437,32742,0.8,5715,8697,0,0,1.7,0,2.8,28,2737558,956880,1158963,10248,125446,393,2290.13,50.9
134086,136607,-1.8,136606,5,19.5,19.4,50.7,93.1,4.8,0.2,0.4,0,1.5,1.1,92.3,90.9,0.9,2.6,85.4,14,12097,25.2,62878,72.8,12.8,84200,54363,2.42,20884,39115,18.4,2679,35252,-2.8,6146,8796,1.5,0,0,0,0,23.5,1161382,528140,1535518,10661,246895,193,790.34,172.8
9502,9656,-1.6,9656,5,23.3,20.9,50.5,96.3,0.8,0.7,0.4,0,1.8,2.3,94.1,91.2,0.6,1.5,89,14.2,928,34.4,5446,81,3.1,98000,4234,2.24,26224,45519,12.9,180,1187,2.8,697,642,0,0,0,0,0,0,0,4347,47786,4981,1271,42,594.06,16.3
7840,7359,6.5,7359,4.7,18.9,10.4,46.9,95.3,0.7,1.4,0.9,0.1,1.6,9.6,87.1,78.8,8.4,10,96.1,53.5,396,19.3,6736,64.4,41.7,448000,3234,2.31,40827,63594,10.6,614,4430,3.2,1660,2294,0,0,0,0,3.1,23.3,0,0,97815,13114,77135,36,1286.61,5.7
4647,4916,-5.5,4916,7.1,25.4,16.1,53.8,29.2,69.6,0.2,0.3,0,0.8,1.7,28.1,87.8,0.2,0.9,77.3,21.1,294,18.2,2122,64.4,8.8,64900,1725,2.75,15744,35125,31.2,125,781,-7.6,377,465,0,0,0,0,0,0,0,64205,30978,5644,1618,2,431.72,11.4
2018,1987,1.6,1987,6.9,23,15,46.5,92,1.2,2.9,1,0.1,2.7,13.8,80.2,87.1,1.6,0.7,89.2,24.7,193,14.8,1043,65.8,6.1,117400,733,2.43,28056,64632,13.9,45,1765,11.4,117,78,0,0,0,0,0,0,0,0,16289,10605,2239,0,4175.68,0.5
49506,50047,-1.1,50047,5.5,23.6,15.3,50.2,97.4,0.7,0.2,0.5,0.1,1.1,1.2,96.4,88.6,1.1,2.2,89,17.6,3727,29.3,20238,77,11.5,160400,18556,2.66,27058,56946,9.1,908,13630,-2.5,2967,3964,0,0,0,0,0,18.7,786076,0,509651,10256,0,65,305.03,164.1
86697,83593,3.7,83593,6.1,23,15.3,50.1,87.9,9.5,0.4,0.8,0.1,1.3,2.3,85.9,86.8,1.8,2.5,82,15.5,6928,30,35844,81.5,5.1,134600,31353,2.63,23872,50786,15.2,1266,15265,1,5172,6061,2.4,1,1.4,0,0,28.1,985409,317458,581324,7404,70254,80,631.9,132.3
21870,22142,-1.2,22140,5.2,21.7,17.1,46.9,93.6,4.7,0.2,0.4,0,1.1,1.7,92.2,88.1,1.6,2.7,84.2,13.1,1712,22.7,9216,80.5,7.5,82900,8124,2.57,21523,44722,17,479,4800,-0.9,1363,2194,0,0,0,0,0,0,174590,322619,227314,10846,18286,4,716.48,30.9
24612,24913,-1.2,24913,6,21.7,19.2,50.7,92.9,4.1,0.4,0.6,0.1,1.9,1.7,91.7,87.2,1.3,2.3,84.9,14.6,2136,22.9,11608,72.2,9.2,70500,10174,2.38,21596,37800,19.1,583,7199,-5.5,1528,1937,0,0,0,0,0,25.7,92440,0,271186,10427,28274,0,379.82,65.6
102084,101491,0.6,101492,6.2,23.6,15.6,50.3,96.9,1,0.4,0.5,0,1.2,1.7,95.3,89.2,1.1,2.3,85.4,17.9,8051,27.9,43886,76.6,11.1,150500,39263,2.56,24742,48857,12.5,2598,33020,1.6,6608,8512,0,0,0.3,0,0,26.3,2432105,386379,1326744,13268,109271,295,922.68,110
23044,22535,2.3,22535,7.3,25.7,15.3,47.5,90.6,5.2,1.4,0.7,0,2.1,27.1,65.4,82.4,7.3,19.1,80.2,13.5,1467,19.5,10101,74.4,7.9,68000,8388,2.5,21738,43504,14.6,625,7124,-0.6,1308,1689,0,0,0,0,0,0,683688,0,0,0,0,3,925.97,24.3
6362,6274,1.4,6274,5.9,23.8,20.2,49.2,97.8,0.4,0.5,0.3,0.1,1.1,2.4,95.8,89.5,0.7,2.3,92.4,17.8,608,23.8,3006,79.4,7.1,101200,2576,2.43,26770,49088,10.3,150,949,-2.9,538,551,0,0,0,0,0,0,0,38383,48446,7498,2849,28,569.34,11
118343,112656,5,112656,9.3,31.1,8.6,50.1,93.2,0.8,1,2.6,0.5,1.9,10.5,84.2,78.3,6.9,13.8,92.5,36.9,4258,16.6,39368,64.5,23.2,189100,35375,3.12,20074,49506,16.6,3041,38782,0.7,7934,10332,0,0,1,0,2.6,22.2,0,361610,1095090,10079,95153,749,1164.81,96.7
155735,154725,0.7,154727,6,22.2,15.6,51.3,79.8,11.3,0.7,4.5,0.2,3.5,6.6,75.4,90.3,8.6,9.9,90.4,29,10946,22.6,68122,67.2,38,166500,58059,2.59,28319,56061,12.7,3071,49046,-0.4,8489,11967,5,0,0,0,3.2,32.1,1702485,601638,1664349,11074,151820,228,204.52,756.6
167830,167138,0.4,167134,4.9,22.5,15.3,50.6,92.8,3.6,0.2,1.7,0,1.6,3,90.2,93.4,3.5,4.9,91.5,32.7,13155,34.8,63150,82.2,11.5,325900,59909,2.73,36153,84790,5.6,4255,49243,1.1,11771,15984,2.1,0.5,1.6,0,2.2,27.2,1095101,556104,2141774,12645,203808,355,447.6,373.4
62122,63096,-1.5,63096,4.3,18.5,20.9,49.8,90.6,5.2,0.3,1.8,0.1,2,4.5,87.1,90.6,5.7,6.9,87.2,28.2,5317,25.7,32838,72.4,16.9,221600,25280,2.38,33613,57336,9.8,1707,15388,2.1,5809,7644,0,0,0,0,0,25.5,619223,0,638351,10249,65122,97,634.71,99.4
24972,23158,7.8,23158,4.6,18.6,26.6,50.5,92.8,2,1.2,2.1,0.1,1.9,26.7,67.9,80.2,5.8,16.6,86,21.7,2853,22.3,15677,73.3,11.3,130900,9834,2.36,26953,42476,19.6,507,4091,5.8,2471,2745,0,0,0,0,0,0,0,13511,241543,9929,48803,169,252.07,91.9
16490,15994,3.1,15994,5.4,19.1,26.2,51.2,61,36.6,0.5,0.5,0.2,1.2,6.3,56,92,3.9,4.4,78.7,21.4,1457,24.6,9006,75.6,6.9,145200,6353,2.5,27828,42565,22.3,420,4549,5.1,1439,1986,14.6,0,0,0,0,16.5,673247,31905,137147,8715,60642,203,387.44,41.3
24453,24643,-0.8,24643,6.2,23.4,18.8,50.3,97,0.8,0.6,0.4,0.1,1.1,7.7,90.2,86.9,3.5,6,89.2,15.4,2075,23.3,12966,76.6,6.4,109800,9541,2.54,23666,51444,10.8,601,6867,-4.5,1420,2582,0,0,0,0,0,21.3,715246,235098,283389,11911,24469,31,505.13,48.8
13166,13763,-4.3,13763,4.8,19.7,16.3,55,25.5,73.5,0.1,0.4,0,0.5,1.1,24.8,87.9,0.9,1.9,75.5,14.9,706,23.4,6748,64.7,16.3,74100,5060,2.57,14156,22186,38,202,2966,8.1,823,730,57.5,0,0,0,0,0,0,76499,59636,4494,8199,3,903.89,15.2
450980,437966,3,437994,6.7,22.8,12.3,50.8,68.6,20,0.5,6.8,0.2,4,7.7,62.9,82.2,8.7,11.7,93.6,32.9,61100,22.9,182131,64.2,23,267600,164944,2.62,31934,65219,7.9,10720,149848,0.7,27597,34768,9.4,0.7,6.5,0,2.4,31.6,1806461,2835067,5579915,12853,1074236,1208,249.02,1758.9
21083,21271,-0.9,21273,5.9,23.1,18.3,50.9,85,11.4,0.8,0.6,0,2.1,4,81.5,87.1,1.9,4.5,84.5,14.7,1534,22.2,9720,74,8.4,86100,8154,2.57,20040,35225,24,409,4894,-2.5,1337,1876,0,0,0,0,0,16.9,432551,124901,270351,13074,16218,10,552.25,38.5
37957,37220,2,37220,7.7,28.3,12.3,46.5,81.1,2.1,14,0.7,0.2,1.8,32.1,51.4,83.7,5,20.1,84.4,12.3,2695,22.2,13238,74.3,9.8,122200,11031,3.01,17168,44943,22.3,487,6499,2.4,1314,1603,0,0,0,0,0,0,0,67967,389416,11211,34671,87,4622.6,8.1
65621,63940,2.6,63942,5.8,23.6,16,51.3,93.7,2.8,0.4,1.4,0.1,1.6,2.8,91.4,86.3,2.3,3.7,82.3,17.5,4805,22.3,26803,72.6,12.9,130200,23941,2.68,21690,47087,13.9,892,11569,-0.1,4002,4789,0,0,3.1,0,0,28.5,562058,151178,795089,12730,76458,144,162.16,394.3
25428,25276,0.6,25276,6.4,22.9,17,50.8,84.2,14.2,0.3,0.2,0,1.2,1.3,83.2,83.8,0.2,1.4,72.7,11.4,1133,23.6,11074,72.8,11.2,73200,9611,2.53,16589,32503,24.2,482,6084,-8.7,1510,1862,5.9,0,0,0,0,32.1,975223,17781,162043,6359,17540,14,414.98,60.9
20561,20920,-1.7,20920,4.6,17,27.9,49.8,89.9,1,3.1,2.2,0.2,3.7,9,82.6,85.2,5.9,9.9,87.6,17.8,3119,21.5,15737,72.9,8.6,162000,9366,2.19,23888,39830,17.2,595,3717,-3.9,1313,1645,0,0,0,0,0,30.6,138729,0,114478,5335,37164,63,932.66,22.4
45507,45858,-0.8,45858,6,24,16.5,50.7,95.1,1.8,0.3,0.7,0,2,1.4,93.9,85.8,1.2,3.8,86.1,14.8,3460,23.3,23154,74.1,11.7,118600,18143,2.49,22878,47542,15.9,860,15705,1.7,2777,3724,0,0,0,0,0,27.3,0,399630,420671,9042,55721,56,458.43,100
33050,33154,-0.3,33151,7.3,25.7,17,51,67.2,8.7,15.9,0.6,0.8,6.8,5.5,63.5,87.8,1.5,4,80.8,13.9,2605,22.2,15578,68.1,7.5,71500,13078,2.49,17615,31790,26.1,573,8434,2.9,2178,2155,0,10.9,0,0,2.7,17.6,1361661,95730,261075,7800,21650,8,1850.01,17.9
38321,38673,-0.9,38520,4.8,19.1,16.1,44.9,71.6,6.9,15.6,0.9,0.1,5,1.8,70.4,82,2.8,5.1,89.8,18.5,3760,16.2,21217,70.3,11.5,101600,14605,2.33,20589,41637,17.7,808,8921,1.5,1987,2932,0,4.9,0,0,0,23.2,0,0,369455,9521,189886,38,1558.42,24.7
61623,61081,0.9,61081,6.1,25.6,13.1,50.7,78.1,18.7,0.5,0.7,0.2,1.9,2.5,76.1,85.7,1.7,2.8,85.1,15.1,5189,32.3,23437,74,7.7,139100,21574,2.8,23054,52423,13.4,694,8470,2.6,3876,3817,9.4,0,0,0,0,26.9,774196,241853,404163,7002,29779,138,458.37,133.3
13170,13786,-4.5,13786,4.9,16.9,24,49,87.9,0.5,5.3,0.9,0.2,5.2,7.3,82.6,87.2,3.4,7.2,91.3,21.3,1648,18.3,8784,71.2,5,257400,5668,2.35,22905,36890,19.2,253,1477,6.1,970,1481,0,0,0,0,0,0,0,0,69188,4966,14624,30,3179.25,4.3
8639,8957,-3.6,8957,6.8,24.7,21,50.2,97.3,0.5,0.5,0.4,0.1,1.1,2.2,95.5,86.4,1.2,2.5,82.7,9.6,820,21.2,4386,74.3,7.9,71300,3515,2.46,19468,37739,16.3,209,1970,2.3,647,1121,0,0,0,0,0,0,0,55455,143542,16382,11022,3,722.5,12.4
69520,69661,-0.2,69661,6.3,23.1,17.1,53.2,65.1,32.1,0.5,1,0.1,1.2,5.8,60.4,83.5,3.9,6.3,80.4,22.1,4988,21.2,31125,66,17.7,104900,27004,2.49,21053,36540,23.1,1350,22463,0.2,3843,5272,13.3,0,1.3,0,1.6,25.7,2821076,271152,774268,11313,86061,162,454.73,153.2
7138,7310,-2.4,7310,5.7,22.6,22.3,50.2,96.9,0.9,0.5,0.2,0.2,1.2,3.4,94,88.8,1.8,2.5,92.6,17.8,668,17.7,3771,79.4,7.1,60600,3227,2.19,25556,44073,14.2,222,2021,-1.8,539,764,0,0,0,0,0,0,0,86944,79888,10492,0,4,577.24,12.7
16989,17866,-4.9,17866,6.3,21.2,17.3,52.3,71.8,24.8,1,0.5,0.2,1.8,22.5,51.6,91,5.7,17,74.4,10.7,1359,27,7723,72,10,60800,5600,2.84,16486,32908,20.9,223,1771,7.9,907,1121,0,0,0,0,0,0,0,53128,71633,4249,0,3,765.48,23.3
8662,8722,-0.7,8719,4.9,17.4,22.4,48.4,97.2,1.1,0.3,0.2,0,1.3,1.5,95.8,91.3,0.3,0.7,82.1,16.4,920,26.7,8834,81.8,22.3,104500,3694,2.26,20373,33779,19.1,209,2936,0.4,575,871,0,0,0,0,0,0,0,0,60206,7012,60373,3,940.28,9.3
21959,22621,-2.9,22621,7,25.3,15.9,52.3,53.1,44.1,0.6,0.7,0,1.5,2.5,51.2,91.6,1.3,2.5,79.7,11.2,1535,25.3,10378,74.6,5.9,72400,8416,2.63,18862,35231,29.1,353,4756,0.4,1389,1450,20.8,0,0,0,0,32.9,681251,0,169135,7361,14706,37,548.39,41.2
34171,34499,-1,34499,6.7,25.7,15.5,49.8,98.1,0.6,0.3,0.3,0,0.7,5.9,92.7,91.8,1,3.4,91.9,19.9,2015,22.9,13782,84.1,7.8,133500,13022,2.61,25481,61192,6.9,728,9470,0.6,1975,2716,0,0,0,0,0,23.5,1984952,172256,252285,7300,23206,47,482.52,71.5
86,82,4.9,82,9.3,30.2,15.1,41.9,96.5,0,3.5,0,0,0,20.9,75.6,83.9,0,0,89.5,7.9,2,24.5,50,48.5,4.8,86000,33,2.64,34068,68750,12,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,668.93,0.1
4115,4407,-6.6,4407,5.4,18,19.4,46.3,58.9,36.3,0.8,2.4,0,1.7,6.7,53.3,81.7,7.5,12,71.5,8.4,337,25.6,2058,75.4,4.3,107100,1480,2.48,16658,34216,20.8,78,432,-5.3,264,0,0,0,0,0,0,0,0,0,30744,7392,0,1,389.04,11.3
8240,8247,-0.1,8249,5.2,21.9,19.5,50.7,94.3,3.1,0.2,0.3,0,2,1.3,93.2,93.3,1,1.8,84.4,13.1,739,20.4,3882,81.6,6.5,94400,3327,2.46,24781,44588,14.4,132,1804,-0.7,458,795,0,0,0,0,0,30.7,0,0,52778,6485,1841,0,246.66,33.4
77258,79499,-2.8,79499,5.7,22,16.8,50.8,94.6,2.7,0.5,0.4,0,1.7,1.2,93.6,87.1,1,2.2,81.3,14.2,6446,24.6,34086,69.6,11.8,88200,29452,2.56,19437,35379,23.3,1279,17459,-4.7,3951,5182,0,0,0,0,0,31.6,927058,0,700731,9170,84833,151,610.21,130.3
21419,21419,0,21419,7.4,28,13.1,48.6,91.6,1.2,2.6,1.8,0.6,2.3,58.1,36.7,82.4,23.3,46.3,69.4,13.8,1126,21.2,7938,63.3,12,181600,6853,3.07,21579,52158,12.5,376,3956,1.3,974,1234,0,0,0,0,0,25.9,288416,183229,208543,9884,91604,58,1150.73,18.6
7594,7889,-3.7,7887,4.8,19,15,44.6,95.9,2.6,0.4,0.1,0,1,1.1,95,87.4,0.8,1,70.5,5.6,397,31.2,3431,73.4,10.7,62200,2951,2.28,13969,22920,37.2,100,1327,-4,420,382,0,0,0,0,0,21.2,0,0,58622,7891,2530,0,208.86,37.8
440755,435002,1.3,434972,5.7,22.4,15.9,50.5,89.7,6.5,0.3,1.5,0.1,2,6.5,84.8,87.7,3.4,6.6,88.1,22,34528,26.6,180653,75.1,14.1,174200,167592,2.55,28132,58745,10.1,8578,159069,-0.5,24995,33591,0,0,1.9,0,1.6,29.1,11957398,3822893,4942667,11724,527937,816,904.18,481.1
552778,538477,2.7,538479,6.1,22.2,13.8,51.6,67.1,24.9,0.4,5.2,0.1,2.3,9.4,59.5,85.6,10,14.6,89.4,33.8,36340,24.8,220118,70,22.5,246300,200739,2.62,32406,64537,10.7,15452,270062,6.4,32974,43660,10.1,0,5.1,0,2.1,26.5,20268769,0,8633413,16358,999186,1908,426.29,1263.2
14192,14553,-2.5,14553,5.7,22,22.5,50.5,97.5,0.5,0.7,0.4,0,0.9,6.2,91.8,89.3,1.9,5.6,89.8,16.9,1249,19.6,7049,78.7,9.8,85800,6331,2.22,25065,44264,12.8,431,4072,-7.3,1130,1616,0,0,0,0,0,31.4,408570,142934,116717,7861,10517,8,712.48,20.4
47107,47051,0.1,47051,6.3,25.5,16.1,50.5,96.9,0.9,0.3,0.7,0.1,1.1,9.4,88.2,87.8,4.2,10.8,84.4,16.6,3264,21.3,19961,77.9,11.4,124600,17581,2.63,21933,45709,15.2,1038,16068,2.6,2921,3975,0,0,0,0,0,26,1239448,0,550984,11839,50494,83,443.63,106.1
50575,49654,1.9,49666,5.9,23.4,15.1,50.8,92.8,4.4,0.5,0.6,0.1,1.8,3.1,90.1,85.9,2.1,3.3,84.2,14.2,3865,30.5,21076,73.6,10.6,138500,18647,2.65,21547,44318,15.4,897,12790,5.6,3590,5198,2.4,0,0,0,0.6,20.6,876604,327900,605859,12779,60508,202,489.9,101.4
18135,18538,-2.2,18538,5.9,22,19,50.4,94.8,2.7,0.6,0.3,0,1.5,2,93.2,89,0.5,2,84.2,12.4,1525,25.5,8875,77.8,5,108000,7396,2.46,22183,42846,13.9,337,4170,8.1,1126,1642,0,0,0,0,0,0,1052931,57235,181921,9964,17794,10,530.98,34.9
12394,12363,0.3,12363,6,22.4,18,50,97.6,0.4,0.7,0.2,0,1,0.9,96.8,88.4,0.6,0.8,79.7,10.9,1111,34.2,5825,80.7,3.4,96600,4758,2.57,19470,37716,19.9,193,1358,1.4,729,1146,0,0,0,0,0,0,0,0,59556,4912,0,0,617.91,20
63067,63461,-0.6,63463,6.2,24,17.8,50.2,90.7,1,3.4,1.4,0.2,3.4,24.1,69.4,81.6,8.9,18.8,81.1,13.5,5608,23.3,27239,67.5,9.4,177100,23374,2.66,20439,41924,19.7,956,11381,2.6,3232,4272,0,0,0,0,0,32,556745,0,735399,12103,56074,78,2949.71,21.5
72952,75087,-2.8,75087,4.8,17.6,19.2,47.8,88.8,8.2,0.2,1,0.1,1.8,1.6,87.4,86.5,2.1,4.7,87.3,16.8,6754,21.5,33222,69.8,19,121300,28433,2.34,21211,39293,17.4,1613,24448,1.1,3087,5071,0,0,0.6,0,0,26.9,0,0,865196,11907,124706,25,424.16,177
