"year","imdb","title","test","clean_test","binary","budget","domgross","intgross","code","budget_2013","domgross_2013","intgross_2013","period_code","decade_code","int_only","roi_total","roi_dom","roi_int"
2005,"tt0377107","Proof","ok","ok","PASS",20000000,7535331,8284331,"2005PASS",23860663,8989900,9883481,2,2,893581,0.414216528685728,0.376766563443774,0.0374499652419549
2005,"tt0421239","Red Eye","ok","ok","PASS",26000000,57891803,95555805,"2005PASS",31018861,69066839,114001241,2,2,44934402,3.67522331010155,2.22660783708338,1.44861547301817
2005,"tt0294870","Rent","ok","ok","PASS",40000000,29077547,31670620,"2005PASS",47721325,34690477,37784099,2,2,3093622,0.791765505253679,0.72693867992978,0.0648268253238987
2005,"tt0358082","Robots","notalk-disagree","notalk","FAIL",80000000,128200012,260700012,"2005FAIL",95442650,152946861,311023751,2,2,158076890,3.25875016043666,1.60250015061401,1.65625000982265
2005,"tt0432348","Saw II","dubious-disagree","dubious","FAIL",5000000,87025093,152925093,"2005FAIL",5965166,103823819,182444702,2,2,78620883,30.5850167455524,17.4050175636353,13.1799991819172
2005,"tt0379786","Serenity","ok","ok","PASS",39000000,25514517,38514517,"2005PASS",46528292,30439664,45949095,2,2,15509431,0.98755172444327,0.654218383945837,0.333333340497433
2005,"tt0338427","Shopgirl","men","men","FAIL",7500000,10284523,11758418,"2005FAIL",8947748,12269777,14028182,2,2,1758405,1.5677891241461,1.37126984354052,0.196519280605578
2005,"tt0401792","Sin City","ok-disagree","ok","PASS",40000000,74103820,158753820,"2005PASS",47721325,88408312,189398567,2,2,100990255,3.96884552136807,1.85259550106792,2.11625002030015
2005,"tt0474361","Sisters in Law","ok","ok","PASS",300000,33312,33312,"2005PASS",357910,39742,39742,2,2,0,0.111039088038892,0.111039088038892,0
2005,"tt0405325","Sky High","ok","ok","PASS",60000000,63939454,81627454,"2005PASS",71581988,76281887,97384257,2,2,21102370,1.36045756371002,1.06565756458175,0.294799999128272
2005,"tt0362165","Son of the Mask","notalk","notalk","FAIL",100000000,17018422,59918422,"2005FAIL",119303313,20303541,71484662,2,2,51181121,0.599184215445886,0.170184217767699,0.428999997678187
2005,"tt0121766","Star Wars: Episode III - Revenge of the Sith","notalk-disagree","notalk","FAIL",115000000,380270577,848998877,"2005FAIL",137198810,453675396,1012883787,2,2,559208391,7.38259892341632,3.30670066307426,4.07589826034205
2005,"tt0382992","Stealth","notalk","notalk","FAIL",138000000,32116746,76416746,"2005FAIL",164638572,38316342,91167710,2,2,52851368,0.553744538066086,0.232730043358248,0.321014494707838
2005,"tt0369994","Strangers with Candy","ok","ok","PASS",2000000,2072645,2077844,"2005PASS",2386066,2472734,2478937,2,2,6203,1.03892222595687,1.03632254933434,0.00259967662252427
2005,"tt0427944","Thank You for Smoking","notalk","notalk","FAIL",7500000,24793509,40016662,"2005FAIL",8947748,29579478,47741203,2,2,18161725,5.3355551586835,3.30580141505997,2.02975374362354
2005,"tt0405422","The 40 Year Old Virgin","men-disagree","men","FAIL",26000000,109449237,177360047,"2005FAIL",31018861,130576566,211596412,2,2,81019846,6.82154035249715,4.20958609666551,2.61195425583164
2005,"tt0424774","The Adventures of Sharkboy and Lavagirl 3-D","notalk","notalk","FAIL",50000000,39177684,69425966,"2005FAIL",59651656,46740275,82827477,2,2,36087202,1.38851932291704,0.783553687092945,0.604965635824092
2005,"tt0384806","The Amityville Horror","ok","ok","PASS",18500000,65233369,109175673,"2005PASS",22071113,77825570,130250195,2,2,52424625,5.90138770980874,3.5261280208207,2.37525968898805
2005,"tt0357110","The Ballad of Jack and Rose","ok","ok","PASS",1500000,712294,1126258,"2005PASS",1789550,849790,1343663,2,2,493873,0.750838478947221,0.474862395574306,0.275976083372915
2005,"tt0363771","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","ok","ok","PASS",180000000,291710957,748806957,"2005PASS",214745963,348020836,893351507,2,2,545330671,4.16003865460325,1.6206164304006,2.53942222420265
2005,"tt0387131","The Constant Gardener","ok","ok","PASS",25500000,33579798,81079798,"2005PASS",30422345,40061811,96730885,2,2,56669074,3.17959989606324,1.31685479866854,1.86274509739469
2005,"tt0435625","The Descent","ok","ok","PASS",7000000,26024456,57029609,"2005PASS",8351232,31048038,68038213,2,2,36990175,8.14708692082797,3.71777936476917,4.4293075560588
2005,"tt0395584","The Devil's Rejects","ok","ok","PASS",7000000,17044981,20940428,"2005PASS",8351232,20335227,24982624,2,2,4647397,2.991489638894,2.43499725549476,0.55649238339924
2005,"tt0404032","The Exorcism of Emily Rose","ok","ok","PASS",18000000,75072454,144587700,"2005PASS",21474596,89563925,172497916,2,2,82933991,8.03265011365057,4.17069196552056,3.86195814813
2005,"tt0432291","The Fog","ok","ok","PASS",18000000,29511112,37048526,"2005PASS",21474596,35207734,44200119,2,2,8992385,2.05825148002784,1.63950623331866,0.418745246709181
2005,"tt0371724","The Hitchhiker's Guide to the Galaxy","notalk-disagree","notalk","FAIL",45000000,51019112,104019112,"2005FAIL",53686491,60867491,124098247,2,2,63230756,2.31153582006319,1.13375804352719,1.177777776536
2005,"tt0399201","The Island","ok","ok","PASS",120000000,35818913,163018913,"2005PASS",143163975,42733150,194486964,2,2,151753814,1.35849094718137,0.298490943688871,1.0600000034925
2005,"tt0366627","The Jacket","men","men","FAIL",28500000,6301131,15452978,"2005FAIL",34001444,7517458,18435915,2,2,10918457,0.542209766149932,0.22109231596164,0.321117450188292
2005,"tt0386140","The Legend of Zorro","notalk","notalk","FAIL",80000000,45575336,141475336,"2005FAIL",95442650,54372886,168784763,2,2,114411877,1.76844170818811,0.569691704913893,1.19875000327422
2005,"tt0402399","The New World","dubious","dubious","FAIL",30000000,12712093,26184400,"2005FAIL",35790994,15165948,31238857,2,2,16072909,0.872813339579225,0.423736429337503,0.449076910241722
2005,"tt0377109","The Ring Two","ok","ok","PASS",50000000,75941727,161941727,"2005PASS",59651656,90600996,193201845,2,2,102600849,3.23883455976478,1.51883454836526,1.72000001139952
2005,"tt0397101","The Skeleton Key","ok","ok","PASS",40000000,47907715,92256918,"2005PASS",47721325,57155491,110065560,2,2,52910069,2.30642296709071,1.19769287629797,1.10873009079274
2005,"tt0367089","The Squid and the Whale","men","men","FAIL",1500000,7372734,11191423,"2005FAIL",1789550,8795916,13351738,2,2,4555822,7.46094716548853,4.91515520661619,2.54579195887234
2005,"tt0372532","The Wedding Date","ok","ok","PASS",15000000,31726995,47175038,"2005PASS",17895497,37851356,56281383,2,2,18430027,3.14500251096687,2.11513298568908,1.02986952527778
2005,"tt0407265","Transamerica","ok","ok","PASS",1000000,9015303,16553163,"2005PASS",1193033,10755555,19748472,2,2,8992917,16.5531649166452,9.01530385161182,7.53786106503341
2005,"tt0423409","Tristram Shandy: A Cock and Bull Story","men","men","FAIL",4750000,1253413,3061763,"2005FAIL",5666907,1495363,3652785,2,2,2157422,0.64458177979628,0.263876396771643,0.380705383024638
2005,"tt0434409","V for Vendetta","ok-disagree","ok","PASS",50000000,70511035,129231542,"2005PASS",59651656,84122001,154177511,2,2,70055510,2.58463086087669,1.41022071541484,1.17441014546185
2005,"tt0348333","Waiting...","ok","ok","PASS",1125000,16124543,18673274,"2005PASS",1342162,19237114,22277835,2,2,3040721,16.5984694843096,14.3329300039787,2.26553948033099
2005,"tt0358273","Walk the Line","ok","ok","PASS",29000000,119519402,187707495,"2005PASS",34597961,142590606,223941260,2,2,81350654,6.47267219013282,4.12135865463286,2.35131353549997
2005,"tt0407304","War of the Worlds","notalk","notalk","FAIL",132000000,234280354,606836535,"2005FAIL",157480373,279504224,723976090,2,2,444471866,4.59724647718481,1.7748511682786,2.82239530890621
2005,"tt0240200","Water","ok","ok","PASS",3000000,5529144,8119205,"2005PASS",3579099,6596452,9686481,2,2,3090029,2.70640208611162,1.84304820850164,0.86335387760998
2005,"tt0375210","White Noise","notalk","notalk","FAIL",10000000,56094360,92094360,"2005FAIL",11930331,66922430,109871622,2,2,42949192,9.20943618412599,5.609436150598,3.60000003352799
2005,"tt0443295","Yours, Mine and Ours","ok","ok","PASS",45000000,53359917,72359917,"2005PASS",53686491,63660149,86327778,2,2,22667629,1.60799814612581,1.18577593383781,0.422222212288004
2005,"tt0406375","Zathura: A Space Adventure","nowomen","nowomen","FAIL",65000000,28045540,58545540,"2005FAIL",77547153,33459258,69846769,2,2,36387511,0.900700622755293,0.431469843902587,0.469230778852707
2004,"tt0337563","13 Going on 30","ok","ok","PASS",30000000,57139723,96439723,"2004PASS",36995786,70464299,118928779,3,2,48464480,3.21465744774283,1.9046574385526,1.31000000919024
2004,"tt0212712","2046","ok","ok","PASS",12000000,1442338,19202856,"2004PASS",14798315,1778681,23680825,3,2,21902144,1.60023793249434,0.12019483299281,1.48004309950153
2004,"tt0343660","50 First Dates","men-disagree","men","FAIL",75000000,120776832,196324496,"2004FAIL",92489466,148941129,242105970,3,2,93164841,2.61765993978168,1.61035775684984,1.00730218293184
2004,"tt0356470","A Cinderella Story","ok","ok","PASS",19000000,51438175,70067909,"2004PASS",23430665,63433191,86407246,3,2,22974055,3.68778461900249,2.70727232880501,0.980512290197483
2004,"tt0359423","A Home at the End of The World","dubious","dubious","FAIL",6500000,1029017,1033810,"2004FAIL",8015754,1268976,1274887,3,2,5911,0.159047670375114,0.158310247545022,0.000737422830091842
2004,"tt0344510","A Very Long Engagement","ok","ok","PASS",55000000,6167817,59606587,"2004PASS",67825608,7606108,73506419,3,2,65900311,1.08375613824206,0.112142127793384,0.971614010448679
2004,"tt0357413","Anchorman: The Legend of Ron Burgundy","men-disagree","men","FAIL",25000000,84136909,89366354,"2004FAIL",30829822,103757037,110205951,3,2,6448914,3.57465414493798,3.36547635597766,0.209177788960313
2004,"tt0327437","Around the World in 80 Days","notalk","notalk","FAIL",110000000,24004159,72004159,"2004FAIL",135651216,29601758,88795016,3,2,59193258,0.654583265954652,0.218219628786815,0.436363637167838
2004,"tt0370263","AVP: Alien vs. Predator","dubious-disagree","dubious","FAIL",70000000,80281096,172543519,"2004FAIL",86323501,99002076,212779439,3,2,113777363,2.46490743001723,1.14687280813599,1.31803462188124
2004,"tt0414852","Banlieue 13","nowomen","nowomen","FAIL",15000000,1200216,11208291,"2004FAIL",18497893,1480098,13821985,3,2,12341887,0.747219426558473,0.0800144102898638,0.66720501626861
2004,"tt0381681","Before Sunset","nowomen","nowomen","FAIL",2000000,5792822,11293790,"2004FAIL",2466386,7143667,13927421,3,2,6783754,5.64689428175476,2.89641078079425,2.75048350096051
2004,"tt0317198","Bridget Jones: The Edge of Reason","ok","ok","PASS",50000000,40203020,263894551,"2004PASS",61659644,49578078,325432881,3,2,275854803,5.27789101409668,0.804060399700005,4.47383061439667
2004,"tt0327554","Catwoman","ok","ok","PASS",100000000,40202379,82145379,"2004PASS",123319288,49577287,101301096,3,2,51723809,0.821453785883032,0.402023785606028,0.419430000277004
2004,"tt0337921","Cellular","ok","ok","PASS",45000000,32003620,61475984,"2004PASS",55493679,39466636,75811746,3,2,36345110,1.366132996877,0.711191557510541,0.654941439366455
2004,"tt0376541","Closer","ok","ok","PASS",35000000,33987757,115476509,"2004PASS",43161751,41913460,142404808,3,2,100491348,3.29932879692485,0.971078768328931,2.32825002859592
2004,"tt0369339","Collateral","nowomen-disagree","nowomen","FAIL",60000000,100170152,217670152,"2004FAIL",73991573,123529118,268429281,3,2,144900163,3.62783584827964,1.66950252564572,1.95833332263392
2004,"tt0345074","Connie and Carla","ok","ok","PASS",20000000,8047525,8047525,"2004PASS",24663858,9924151,9924151,3,2,0,0.402376262464696,0.402376262464696,0
2004,"tt0375679","Crash","ok","ok","PASS",7303082,55334418,101173038,"2004PASS",9006109,68238010,124765870,3,2,56527860,13.8534710161736,7.57685810820189,6.27661290797169
2004,"tt0367631","D.E.B.S.","ok","ok","PASS",3500000,96793,96793,"2004PASS",4316175,119364,119364,3,2,0,0.0276550417904742,0.0276550417904742,0
2004,"tt0363547","Dawn of the Dead","ok","ok","PASS",28000000,58990765,103452875,"2004PASS",34529401,72746991,127577349,3,2,54830358,3.69474550108761,2.10681300263506,1.58793249845255
2004,"tt0364725","Dodgeball: A True Underdog Story","ok","ok","PASS",30000000,114326736,167791704,"2004PASS",36995786,140986916,206919534,3,2,65932618,5.59305684166299,3.81089121879989,1.7821656228631
2004,"tt0327679","Ella Enchanted","ok","ok","PASS",35000000,22913677,22913677,"2004PASS",43161751,28256983,28256983,3,2,0,0.654676475011405,0.654676475011405,0
2004,"tt0338013","Eternal Sunshine of the Spotless Mind","men","men","FAIL",20000000,34366518,72993444,"2004FAIL",24663858,42380545,90014995,3,2,47634450,3.64967212347719,1.71832585964451,1.93134626383269
2004,"tt0349416","Eulogy","ok","ok","PASS",10000000,70527,70527,"2004PASS",12331929,86973,86973,3,2,0,0.00705266791594405,0.00705266791594405,0
2004,"tt0308644","Finding Neverland","ok","ok","PASS",25000000,51676606,115036108,"2004PASS",30829822,63727222,141861709,3,2,78134487,4.60144430934437,2.06706422112979,2.53438008821459
2004,"tt0377062","Flight of the Phoenix","nowomen","nowomen","FAIL",75000000,21009180,34009180,"2004FAIL",92489466,25908371,41939879,3,2,16031508,0.453455737326886,0.28012239793881,0.173333339388077
2004,"tt0333766","Garden State","ok","ok","PASS",2500000,26782316,36028802,"2004PASS",3082982,33027761,44430462,3,2,11402701,14.4115217020404,10.7129269648671,3.6985947371733
2004,"tt0366551","Harold and Kumar Go to White Castle","ok-disagree","ok","PASS",9000000,18225165,18225165,"2004PASS",11098736,22475144,22475144,3,2,0,2.02501834443129,2.02501834443129,0
2004,"tt0304141","Harry Potter and the Prisoner of  Azkaban","ok","ok","PASS",130000000,249538952,796688549,"2004PASS",160315074,307729658,982470644,3,2,674740986,6.12837345538698,1.91953039924368,4.2088430561433
2004,"tt0167190","Hellboy","notalk","notalk","FAIL",60000000,59623958,99823958,"2004FAIL",73991573,73527840,123102194,3,2,49574354,1.66373262533559,0.993732624119236,0.670000001216355
2004,"tt0299172","Home on the Range","ok","ok","PASS",110000000,50026353,76482461,"2004PASS",135651216,61692142,94317626,3,2,32625484,0.695295101519768,0.454785027507605,0.240510074012164
2004,"tt0356721","I Heart Huckabees","ok","ok","PASS",22000000,12784713,20034713,"2004PASS",27130243,15766017,24706665,3,2,8940648,0.910668769166572,0.581123324254781,0.329545444911791
2004,"tt0343818","I, Robot","notalk-disagree","notalk","FAIL",105000000,144801023,348601023,"2004FAIL",129485252,178567590,429892298,3,2,251324708,3.32000974134104,1.37905736168317,1.94095237965788
2004,"tt0385267","In Good Company","notalk","notalk","FAIL",26000000,45489752,63489752,"2004FAIL",32063015,56097638,78295110,3,2,22197472,2.44191352559951,1.7496058308927,0.692307694706814
2004,"tt0362269","Kinsey","ok","ok","PASS",11000000,10214647,13000959,"2004PASS",13565122,12596630,16032690,3,2,3436060,1.18190533044966,0.928604254351712,0.253301076097952
2004,"tt0373074","Kung Fu Hustle","nowomen-disagree","nowomen","FAIL",20000000,17104669,101004669,"2004FAIL",24663858,21093356,124558238,3,2,103464882,5.05023334143426,0.855233435093569,4.19499990634069
2004,"tt0375912","Layer Cake","notalk","notalk","FAIL",6500000,2339957,11850214,"2004FAIL",8015754,2885618,14613600,3,2,11727982,1.82310984094572,0.359993333128736,1.46311650781698
2004,"tt0339291","Lemony Snicket's A Series of Unfortunate Events","ok","ok","PASS",100000000,118627117,201627117,"2004PASS",123319288,146290116,248645124,3,2,102355008,2.01627116108552,1.18627116951892,0.829999991566607
2004,"tt0390221","Maria Full of Grace","ok","ok","PASS",3200000,6529624,14441158,"2004PASS",3946217,8052286,17808733,3,2,9756447,4.51286206511198,2.04050765581315,2.47235440929883
2004,"tt0377092","Mean Girls","ok","ok","PASS",18000000,86047227,130953026,"2004PASS",22197472,106112827,161490339,3,2,55377512,7.27516804616309,4.78040143490214,2.49476661126096
2004,"tt0405159","Million Dollar Baby","ok","ok","PASS",30000000,100492203,232016402,"2004PASS",36995786,123926269,286120974,3,2,162194705,7.73388012353623,3.34974012986236,4.38413999367387
2004,"tt0349825","Miracle","notalk","notalk","FAIL",28000000,64378093,64474705,"2004FAIL",34529401,79390606,79509747,3,2,119141,2.30266800747572,2.29921758561639,0.00345042185933084
2004,"tt0382189","My Summer of Love","ok","ok","PASS",1700000,1000915,4951476,"2004PASS",2096428,1234321,6106125,3,2,4871804,2.91263282116056,0.588773380244874,2.32385944091569
2004,"tt0374900","Napoleon Dynamite","notalk-disagree","notalk","FAIL",400000,44540956,46122713,"2004FAIL",493277,54927590,56878201,3,2,1950611,115.30681746767,111.35242470255,3.9543927651198
2004,"tt0363282","New York Minute","notalk-disagree","notalk","FAIL",40000000,14018364,21215882,"2004FAIL",49327715,17287347,26163275,3,2,8875928,0.53039705974623,0.350459108028823,0.179937951717407
2004,"tt0390384","Primer","notalk","notalk","FAIL",7000,424760,565846,"2004FAIL",8632,523811,697797,3,2,173986,80.8383920296571,60.6824606116775,20.1559314179796
2004,"tt0350028","Raising Helen","ok","ok","PASS",50000000,37485528,43340302,"2004PASS",61659644,46226886,53446952,3,2,7220066,0.866806042538942,0.749710556227019,0.117095486311922
2004,"tt0350258","Ray","dubious","dubious","FAIL",40000000,75305995,124823094,"2004FAIL",49327715,92866817,153930950,3,2,61064133,3.1205773468323,1.88264988556636,1.23792746126594
2004,"tt0318627","Resident Evil: Apocalypse","ok","ok","PASS",50000000,50740078,128940078,"2004PASS",61659644,62572303,159007986,3,2,96435683,2.57880155779038,1.01480156129348,1.5639999964969
2004,"tt0332375","Saved!","ok-disagree","ok","PASS",5000000,8886160,10228228,"2004PASS",6165964,10958349,12613378,3,2,1655029,2.04564574168776,1.77723207595763,0.268413665730128
